"year","id","hrs1","marital","childs","income","happy","ballot"
2016,2099,"40","Never married","2","$20000 - 24999","Pretty happy","Ballot c"
2016,2100,"10","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2101,"25","Married","2","$25000 or more","Pretty happy","Ballot c"
2016,2102,"Not applicable","Married","3","Refused","Pretty happy","Ballot a"
2016,2103,"Not applicable","Never married","0","$20000 - 24999","Pretty happy","Ballot b"
2016,2104,"Not applicable","Divorced","0","$15000 - 19999","Pretty happy","Ballot a"
2016,2105,"41","Married","0","$25000 or more","Pretty happy","Ballot a"
2016,2106,"Not applicable","Divorced","1","$15000 - 19999","Not too happy","Ballot c"
2016,2107,"40","Married","2","$25000 or more","Very happy","Ballot a"
2016,2108,"25","Divorced","2","$25000 or more","Very happy","Ballot a"
2016,2109,"Not applicable","Divorced","0","$10000 - 14999","Not too happy","Ballot c"
2016,2110,"6","Never married","0","$25000 or more","Pretty happy","Ballot a"
2016,2111,"No answer","Married","3","$25000 or more","Very happy","Ballot c"
2016,2112,"Not applicable","Married","2","Don't know","Pretty happy","Ballot b"
2016,2113,"14","Separated","1","$15000 - 19999","Pretty happy","Ballot b"
2016,2114,"40","Married","0","$25000 or more","Pretty happy","Ballot c"
2016,2115,"31","Never married","2","$10000 - 14999","Pretty happy","Ballot b"
2016,2116,"19","Never married","1","$1000 to 2999","Not too happy","Ballot c"
2016,2117,"Not applicable","Married","2","$20000 - 24999","Not too happy","Ballot b"
2016,2118,"50","Divorced","3","$25000 or more","Pretty happy","Ballot a"
2016,2119,"Not applicable","Divorced","2","$3000 to 3999","Pretty happy","Ballot c"
2016,2120,"No answer","Married","3","$25000 or more","Very happy","Ballot b"
2016,2121,"63","Divorced","4","$25000 or more","Very happy","Ballot b"
2016,2122,"60","Never married","0","$25000 or more","Not too happy","Ballot b"
2016,2123,"Not applicable","Married","2","$25000 or more","Very happy","Ballot a"
2016,2124,"Not applicable","Married","6","$25000 or more","Not too happy","Ballot c"
2016,2125,"60","Divorced","2","Refused","Very happy","Ballot a"
2016,2126,"32","Never married","1","$25000 or more","Very happy","Ballot c"
2016,2127,"Not applicable","Married","1","Refused","Not too happy","Ballot b"
2016,2128,"50","Married","4","$25000 or more","Pretty happy","Ballot a"
2016,2129,"60","Married","0","$25000 or more","Pretty happy","Ballot b"
2016,2130,"45","Married","3","$25000 or more","Pretty happy","Ballot a"
2016,2131,"Not applicable","Widowed","2","$20000 - 24999","Pretty happy","Ballot c"
2016,2132,"Not applicable","Widowed","4","Don't know","Very happy","Ballot b"
2016,2133,"42","Married","3","$25000 or more","Very happy","Ballot c"
2016,2134,"44","Married","1","$25000 or more","Very happy","Ballot b"
2016,2135,"45","Married","4","$25000 or more","Very happy","Ballot a"
2016,2136,"42","Married","6","$20000 - 24999","Pretty happy","Ballot c"
2016,2137,"5","Married","2","Refused","Very happy","Ballot b"
2016,2138,"40","Married","3","$25000 or more","Pretty happy","Ballot a"
2016,2139,"40","Married","1","$25000 or more","Very happy","Ballot c"
2016,2140,"Not applicable","Divorced","1","$25000 or more","Pretty happy","Ballot b"
2016,2141,"Not applicable","Widowed","6","$20000 - 24999","Not too happy","Ballot c"
2016,2142,"42","Married","1","$25000 or more","Pretty happy","Ballot b"
2016,2143,"45","Married","5","$25000 or more","Pretty happy","Ballot b"
2016,2144,"53","Married","4","$25000 or more","Pretty happy","Ballot a"
2016,2145,"Not applicable","Widowed","4","Refused","Not too happy","Ballot c"
2016,2146,"28","Divorced","4","$25000 or more","Pretty happy","Ballot b"
2016,2147,"Not applicable","Never married","3","$8000 to 9999","Pretty happy","Ballot a"
2016,2148,"40","Divorced","1","$25000 or more","Not too happy","Ballot b"
2016,2149,"12","Married","4","$20000 - 24999","Very happy","Ballot a"
2016,2150,"Not applicable","Married","3","$25000 or more","Very happy","Ballot b"
2016,2151,"Not applicable","Widowed","5","Don't know","Pretty happy","Ballot a"
2016,2152,"50","Never married","0","$1000 to 2999","Pretty happy","Ballot b"
2016,2153,"Not applicable","Married","2","$25000 or more","Very happy","Ballot b"
2016,2154,"70","Never married","1","$25000 or more","Pretty happy","Ballot a"
2016,2155,"Not applicable","Married","3","Don't know","Pretty happy","Ballot b"
2016,2156,"40","Never married","2","$20000 - 24999","Pretty happy","Ballot a"
2016,2157,"40","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2158,"40","Never married","1","$20000 - 24999","Not too happy","Ballot c"
2016,2159,"40","Widowed","2","$25000 or more","Very happy","Ballot b"
2016,2160,"52","Divorced","5","$20000 - 24999","Pretty happy","Ballot c"
2016,2161,"42","Never married","1","$25000 or more","Very happy","Ballot b"
2016,2162,"45","Married","2","$25000 or more","Very happy","Ballot a"
2016,2163,"Not applicable","Divorced","0","$25000 or more","Very happy","Ballot a"
2016,2164,"25","Never married","2","Refused","Pretty happy","Ballot c"
2016,2165,"Not applicable","Widowed","3","Refused","Pretty happy","Ballot b"
2016,2166,"40","Never married","4","$20000 - 24999","Not too happy","Ballot b"
2016,2167,"35","Married","2","$25000 or more","Not too happy","Ballot c"
2016,2168,"40","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2169,"40","Married","2","$25000 or more","Pretty happy","Ballot c"
2016,2170,"28","Married","3","$25000 or more","Very happy","Ballot b"
2016,2171,"40","Married","2","$25000 or more","Very happy","Ballot c"
2016,2172,"Not applicable","Married","3","$25000 or more","Very happy","Ballot c"
2016,2173,"Not applicable","Never married","2","$15000 - 19999","Pretty happy","Ballot c"
2016,2174,"4","Divorced","3","$5000 to 5999","Pretty happy","Ballot a"
2016,2175,"45","Married","0","$20000 - 24999","Not too happy","Ballot c"
2016,2176,"40","Married","4","$25000 or more","Pretty happy","Ballot a"
2016,2177,"30","Never married","3","$25000 or more","Pretty happy","Ballot b"
2016,2178,"Not applicable","Never married","0","$20000 - 24999","Pretty happy","Ballot a"
2016,2179,"56","Never married","1","$20000 - 24999","Pretty happy","Ballot c"
2016,2180,"45","Never married","0","$25000 or more","Very happy","Ballot c"
2016,2181,"40","Married","3","$25000 or more","Pretty happy","Ballot a"
2016,2182,"Not applicable","Divorced","3","$20000 - 24999","Pretty happy","Ballot c"
2016,2183,"Not applicable","Never married","0","$25000 or more","Very happy","Ballot b"
2016,2184,"70","Divorced","2","$25000 or more","Pretty happy","Ballot a"
2016,2185,"Not applicable","Widowed","4","$25000 or more","Very happy","Ballot c"
2016,2186,"29","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2187,"56","Married","0","$25000 or more","Pretty happy","Ballot a"
2016,2188,"20","Married","2","Refused","Pretty happy","Ballot b"
2016,2189,"45","Married","0","$25000 or more","Pretty happy","Ballot c"
2016,2190,"8","Married","2","Refused","Pretty happy","Ballot b"
2016,2191,"50","Married","2","Refused","Pretty happy","Ballot c"
2016,2192,"46","Never married","0","$25000 or more","Very happy","Ballot a"
2016,2193,"45","Married","0","$25000 or more","Very happy","Ballot c"
2016,2194,"40","Married","2","$8000 to 9999","Very happy","Ballot b"
2016,2195,"Not applicable","Widowed","0","$20000 - 24999","Very happy","Ballot a"
2016,2196,"50","Never married","0","$25000 or more","Pretty happy","Ballot c"
2016,2197,"42","Divorced","1","$15000 - 19999","Not too happy","Ballot a"
2016,2198,"Not applicable","Married","1","$25000 or more","Pretty happy","Ballot c"
2016,2199,"40","Married","2","$25000 or more","Not too happy","Ballot b"
2016,2200,"40","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2201,"Not applicable","Married","0","Refused","Very happy","Ballot b"
2016,2202,"15","Married","1","$25000 or more","Very happy","Ballot b"
2016,2203,"Not applicable","Married","5","$25000 or more","Pretty happy","Ballot a"
2016,2204,"Not applicable","Widowed","3","$25000 or more","Pretty happy","Ballot c"
2016,2205,"40","Married","1","$25000 or more","Pretty happy","Ballot b"
2016,2206,"Not applicable","Divorced","3","$25000 or more","Pretty happy","Ballot a"
2016,2207,"40","Never married","0","$25000 or more","Very happy","Ballot b"
2016,2208,"Not applicable","Widowed","4","$25000 or more","Pretty happy","Ballot b"
2016,2209,"Not applicable","Married","1","$20000 - 24999","Pretty happy","Ballot c"
2016,2210,"Not applicable","Widowed","2","$25000 or more","Very happy","Ballot a"
2016,2211,"Not applicable","Widowed","2","$10000 - 14999","Not too happy","Ballot c"
2016,2212,"40","Never married","0","$10000 - 14999","Pretty happy","Ballot b"
2016,2213,"Not applicable","Married","0","Refused","Pretty happy","Ballot a"
2016,2214,"40","Divorced","1","$25000 or more","Pretty happy","Ballot c"
2016,2215,"Not applicable","Divorced","5","$10000 - 14999","Pretty happy","Ballot b"
2016,2216,"Not applicable","Separated","4","$10000 - 14999","Pretty happy","Ballot a"
2016,2217,"Not applicable","Separated","0","$10000 - 14999","Very happy","Ballot b"
2016,2218,"37","Separated","1","$6000 to 6999","Pretty happy","Ballot a"
2016,2219,"Not applicable","Never married","1","$6000 to 6999","Pretty happy","Ballot b"
2016,2220,"Not applicable","Never married","0","$10000 - 14999","Pretty happy","Ballot a"
2016,2221,"28","Divorced","3","$10000 - 14999","Pretty happy","Ballot c"
2016,2222,"50","Married","4","$25000 or more","Pretty happy","Ballot a"
2016,2223,"Not applicable","Married","3","Refused","Pretty happy","Ballot c"
2016,2224,"15","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2225,"Not applicable","Never married","0","$25000 or more","Pretty happy","Ballot a"
2016,2226,"Not applicable","Married","1","$25000 or more","Pretty happy","Ballot c"
2016,2227,"Not applicable","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2228,"Not applicable","Widowed","5","$25000 or more","Pretty happy","Ballot b"
2016,2229,"40","Never married","0","$25000 or more","Pretty happy","Ballot a"
2016,2230,"Not applicable","Divorced","2","$25000 or more","Pretty happy","Ballot c"
2016,2231,"45","Married","2","$25000 or more","Pretty happy","Ballot b"
2016,2232,"43","Never married","1","$10000 - 14999","Pretty happy","Ballot b"
2016,2233,"Not applicable","Divorced","1","$8000 to 9999","Not too happy","Ballot c"
2016,2234,"40","Married","0","$25000 or more","Pretty happy","Ballot a"
2016,2235,"Not applicable","Married","Dk na","Refused","Pretty happy","Ballot c"
2016,2236,"Not applicable","Widowed","4","$25000 or more","Not too happy","Ballot c"
2016,2237,"34","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2238,"26","Never married","0","$25000 or more","Not too happy","Ballot c"
2016,2239,"60","Never married","Eight or m","$10000 - 14999","Not too happy","Ballot b"
2016,2240,"40","Married","0","$25000 or more","Very happy","Ballot c"
2016,2241,"47","Married","0","$25000 or more","Pretty happy","Ballot b"
2016,2242,"Not applicable","Married","5","Refused","Pretty happy","Ballot b"
2016,2243,"50","Married","2","$25000 or more","Very happy","Ballot c"
2016,2244,"Not applicable","Divorced","2","$25000 or more","Very happy","Ballot b"
2016,2245,"30","Never married","0","$15000 - 19999","Pretty happy","Ballot a"
2016,2246,"30","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2247,"32","Divorced","1","$1000 to 2999","Very happy","Ballot c"
2016,2248,"20","Married","2","$8000 to 9999","Pretty happy","Ballot b"
2016,2249,"Not applicable","Divorced","4","Lt $1000","Pretty happy","Ballot b"
2016,2250,"Not applicable","Divorced","3","$15000 - 19999","Pretty happy","Ballot c"
2016,2251,"48","Never married","0","$4000 to 4999","Pretty happy","Ballot b"
2016,2252,"Not applicable","Separated","4","$1000 to 2999","Not too happy","Ballot b"
2016,2253,"Not applicable","Divorced","5","$4000 to 4999","Pretty happy","Ballot c"
2016,2254,"Not applicable","Widowed","7","$15000 - 19999","Not too happy","Ballot c"
2016,2255,"30","Never married","1","$10000 - 14999","Very happy","Ballot b"
2016,2256,"Not applicable","Widowed","4","$15000 - 19999","Very happy","Ballot a"
2016,2257,"Not applicable","Separated","4","Lt $1000","Pretty happy","Ballot b"
2016,2258,"12","Divorced","3","$5000 to 5999","Pretty happy","Ballot a"
2016,2259,"40","Married","3","$25000 or more","Very happy","Ballot c"
2016,2260,"Not applicable","Married","4","$25000 or more","Pretty happy","Ballot b"
2016,2261,"Not applicable","Divorced","6","Refused","Pretty happy","Ballot b"
2016,2262,"Not applicable","Married","2","$20000 - 24999","Not too happy","Ballot a"
2016,2263,"40","Married","3","$25000 or more","Pretty happy","Ballot b"
2016,2264,"89","Separated","6","$15000 - 19999","Not too happy","Ballot c"
2016,2265,"70","Married","4","$25000 or more","Very happy","Ballot a"
2016,2266,"Not applicable","Widowed","2","$10000 - 14999","Not too happy","Ballot c"
2016,2267,"Not applicable","Never married","0","$25000 or more","Pretty happy","Ballot b"
2016,2268,"40","Married","3","$25000 or more","Very happy","Ballot a"
2016,2269,"Not applicable","Widowed","2","$25000 or more","Not too happy","Ballot c"
2016,2270,"Not applicable","Married","3","$25000 or more","Not too happy","Ballot c"
2016,2271,"Not applicable","Married","4","$15000 - 19999","Pretty happy","Ballot a"
2016,2272,"40","Married","3","$25000 or more","Pretty happy","Ballot a"
2016,2273,"Not applicable","Never married","0","$1000 to 2999","Pretty happy","Ballot b"
2016,2274,"48","Married","3","$25000 or more","Pretty happy","Ballot a"
2016,2275,"40","Married","3","$25000 or more","Pretty happy","Ballot c"
2016,2276,"40","Separated","0","$15000 - 19999","Pretty happy","Ballot b"
2016,2277,"50","Divorced","2","$25000 or more","Pretty happy","Ballot a"
2016,2278,"40","Married","3","$25000 or more","Pretty happy","Ballot b"
2016,2279,"Not applicable","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2280,"38","Widowed","3","Don't know","Not too happy","Ballot c"
2016,2281,"46","Separated","1","$25000 or more","Pretty happy","Ballot a"
2016,2282,"30","Widowed","4","$15000 - 19999","Not too happy","Ballot b"
2016,2283,"Not applicable","Never married","2","$15000 - 19999","Pretty happy","Ballot a"
2016,2284,"40","Married","1","$25000 or more","Pretty happy","Ballot c"
2016,2285,"Not applicable","Never married","5","$5000 to 5999","Not too happy","Ballot a"
2016,2286,"Not applicable","Never married","6","$10000 - 14999","Pretty happy","Ballot b"
2016,2287,"25","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2288,"34","Never married","1","$25000 or more","Pretty happy","Ballot c"
2016,2289,"Not applicable","Widowed","6","$8000 to 9999","Pretty happy","Ballot a"
2016,2290,"80","Married","1","$20000 - 24999","Pretty happy","Ballot c"
2016,2291,"Not applicable","Never married","0","Refused","Not too happy","Ballot b"
2016,2292,"70","Never married","2","$25000 or more","Very happy","Ballot c"
2016,2293,"48","Divorced","5","$25000 or more","Not too happy","Ballot c"
2016,2294,"Not applicable","Married","2","$25000 or more","Pretty happy","Ballot a"
2016,2295,"38","Never married","1","$10000 - 14999","Very happy","Ballot c"
2016,2296,"40","Married","4","$25000 or more","Pretty happy","Ballot c"
2016,2297,"Not applicable","Married","2","$25000 or more","Very happy","Ballot b"
2016,2298,"Not applicable","Married","2","$25000 or more","Not too happy","Ballot a"
2016,2299,"Not applicable","Married","3","$25000 or more","Very happy","Ballot b"
2016,2300,"Not applicable","Married","5","$25000 or more","Very happy","Ballot a"
2016,2301,"40","Divorced","3","$25000 or more","Pretty happy","Ballot c"
